"@timestamp","data.win.system.eventID","agent.name","data.win.eventdata.authenticationPackageName","data.win.system.processID","data.win.system.systemTime","data.win.eventdata.logonType","data.win.eventdata.logonProcessName","data.win.eventdata.targetUserName"
"Mar 23, 2025 @ 19:09:33.048",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T01:24:17.2396072Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:33.017",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T01:22:32.0418379Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.784",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T01:22:31.0137709Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.753",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T01:21:08.0592664Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.420",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T03:23:36.7393709Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.412",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T01:15:44.4285814Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.380",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T01:14:42.0581624Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.373",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T03:18:18.4353245Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:32.327",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T03:18:17.4144903Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:32.297",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T03:18:16.3880012Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:32.250",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T03:18:03.2915301Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.203",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T03:17:20.2126622Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.156",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T03:16:16.3766381Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.081",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T03:16:15.9103550Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:32.034",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T03:07:18.7438276Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.971",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T03:07:18.6666332Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.603",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:53:39.0143588Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.586",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:52:49.8852815Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.555",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:45:30.0201966Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.525",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:42:49.3832543Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.509",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:37:17.6438144Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.481",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:59:49.5010255Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.480",4625,"CP-AKT-002907",NTLM,1192,"2025-03-23T13:55:06.4939218Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:31.478",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:32:30.3070090Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.478",4625,"CP-AKT-002907",NTLM,1192,"2025-03-23T13:55:05.4780440Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:31.473",4625,"CP-AKT-002907",NTLM,1192,"2025-03-23T13:55:04.4674709Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:31.467",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T01:01:29.1318253Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.457",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:50:37.2742636Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.448",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:24:51.2133361Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.436",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:53:13.8997494Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.429",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:50:24.6956217Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.400",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:24:37.1375141Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.359",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:48:04.3769413Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.341",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:47:34.0735063Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.312",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:47:33.9364027Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.296",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:47:33.8895466Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.265",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:45:06.0052106Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.246",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:25:57.6911450Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.223",4624,"CP-AKT-002907",Negotiate,1192,"2025-03-23T13:19:41.6519106Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.060",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:23:36.7212155Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.044",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:21:56.1145891Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:31.029",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T02:17:03.3881843Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:31.014",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T02:17:02.3510617Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:30.997",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T02:17:01.3256822Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:30.966",4624,"CP-AKT000209",NTLM,1184,"2025-03-22T02:13:18.1655813Z",3,NtLmSsp,"ANONYMOUS LOGON"
"Mar 23, 2025 @ 19:09:30.951",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T02:11:32.1598147Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.919",4624,"CP-AKT000209",NTLM,1184,"2025-03-22T02:04:33.1258494Z",3,NtLmSsp,"ANONYMOUS LOGON"
"Mar 23, 2025 @ 19:09:30.888",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:55:17.7918735Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.592",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:53:38.8408591Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.564",4624,"CP-AKT000209",NTLM,1184,"2025-03-22T01:48:24.2175429Z",3,NtLmSsp,"ANONYMOUS LOGON"
"Mar 23, 2025 @ 19:09:30.505",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:52:07.5949899Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.473",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:50:45.7450003Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.391",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:47:52.5203431Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.362",4624,"CP-AKT000209",NTLM,1184,"2025-03-22T01:41:02.6626262Z",3,NtLmSsp,"ANONYMOUS LOGON"
"Mar 23, 2025 @ 19:09:30.362",4624,"CP-AKT000209",NTLM,1184,"2025-03-22T01:41:22.9745783Z",3,NtLmSsp,"ANONYMOUS LOGON"
"Mar 23, 2025 @ 19:09:30.346",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:39:38.0874371Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.330",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:39:36.7155955Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.320",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:50:36.8747987Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.299",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:31:56.2201957Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.273",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:47:08.4118648Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.242",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:44:25.1694344Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.211",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:40:21.0836178Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.181",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:34:20.1269147Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.079",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:23:36.7075812Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.064",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:21:55.5774312Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.041",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:33:31.7238948Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.032",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:19:02.8876313Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:30.016",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T01:15:58.3311868Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:30.001",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T01:15:57.3119011Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:29.986",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T01:15:56.2984555Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:29.970",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T01:04:53.1989733Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.785",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:53:38.7070762Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.754",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:51:46.1280714Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.724",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:40:44.9161259Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.692",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:34:50.5937561Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.680",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:31:28.7907383Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.662",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:28:54.6488815Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.629",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:24:17.2021765Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.256",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:23:36.6989000Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.226",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:22:40.4183278Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.197",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:16:32.3834462Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.196",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T00:13:38.2260316Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:29.180",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T00:13:37.2017831Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:29.179",4625,"CP-AKT000209",NTLM,1184,"2025-03-22T00:13:36.1756405Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:29.149",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:05:38.6012183Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.106",4624,"CP-AKT000209",Negotiate,1184,"2025-03-22T00:01:00.2451006Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:29.103",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:55:03.9653067Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.872",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:53:38.5327645Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.863",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-23T00:01:28.5252051Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.855",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:46:27.3161016Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.835",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:35:40.6936689Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.798",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:34:50.9447680Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.719",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:26:00.7177371Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.685",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:24:50.3584580Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.630",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:37:31.7884261Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.597",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:37:31.6897007Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.566",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:35:53.9254469Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.393",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:23:36.7492204Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.380",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:23:15.9340351Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.348",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:21:33.7809810Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.333",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:19:44.0976126Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.316",4625,"CP-AKT000209",NTLM,1184,"2025-03-21T23:17:08.9441239Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:28.301",4625,"CP-AKT000209",NTLM,1184,"2025-03-21T23:17:07.9262464Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:28.286",4625,"CP-AKT000209",NTLM,1184,"2025-03-21T23:17:06.8918822Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:28.274",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:31:28.3066547Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.253",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:16:27.1888901Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.222",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:10:38.5725325Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.190",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T23:00:59.7497646Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.160",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T22:56:08.5047557Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.043",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:22:59.2080557Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:28.012",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:22:59.1212996Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:27.981",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:22:58.2142782Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:27.959",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T22:53:38.3080483Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:27.950",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:22:53.2701609Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:27.919",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:08:28.9855721Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:27.882",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T22:42:13.5323848Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:27.852",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T22:42:13.4634267Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:27.839",4624,"CP-AKT-002931",Negotiate,1080,"2025-03-22T23:07:51.9629872Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:27.789",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T22:41:49.6744984Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:27.726",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T22:39:54.7555588Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.620",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T22:23:36.7083040Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.603",4624,"CP-AKT000209",Negotiate,1184,"2025-03-21T22:22:17.0243450Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.566",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T14:03:53.7971665Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.536",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T14:03:52.4289489Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.505",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T14:03:52.1281687Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.490",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T13:57:17.0285941Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:26.474",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T13:57:15.9969566Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:26.458",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T13:57:14.9780501Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:26.427",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T13:38:28.3324013Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.397",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T13:34:21.0737345Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.366",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T13:20:29.3226855Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.335",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T13:16:20.2800409Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.304",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T13:03:50.6844098Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.274",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T12:59:11.4042455Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.258",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T12:52:41.4286704Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:26.243",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T12:52:40.3948429Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:26.228",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T12:52:39.3696925Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:26.197",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T12:03:50.5623120Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.166",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T12:01:27.4724757Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.135",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:56:52.9136184Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.104",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:55:24.5137680Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:26.089",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T11:53:56.7793740Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:26.073",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T11:53:55.7523854Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:26.058",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T11:53:54.7300326Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:26.027",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:53:24.6846197Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.951",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:39:25.6546294Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.920",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:39:21.5472952Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.889",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:38:02.0588840Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.858",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:35:51.2012522Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.828",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:31:49.1253102Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.797",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:26:56.1899395Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.766",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:22:45.3692851Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.705",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:08:17.6285286Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.674",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:08:13.2681759Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.643",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T11:03:49.7250572Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.582",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T10:59:49.2277685Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.551",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T10:55:29.5637397Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.536",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T10:51:31.5112788Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:25.520",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T10:51:30.4851522Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:25.505",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T10:51:29.4602861Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:25.474",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T10:09:51.6249829Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.413",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T10:06:35.1544858Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.382",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T10:06:30.9660054Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.354",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T10:03:49.5329694Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.167",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T09:59:27.2622735Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.106",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T09:59:23.0970424Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:25.075",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T09:51:36.5842000Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:25.059",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T09:51:35.5591338Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:25.044",4625,"CP-AKT-002912",NTLM,1184,"2025-03-23T09:51:34.5390496Z",3,NtLmSsp,Administrator
"Mar 23, 2025 @ 19:09:25.014",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T09:34:17.8599790Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:24.952",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T09:32:05.1087966Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:24.922",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T09:32:00.9108386Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:24.891",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T09:28:49.5971000Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:24.860",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T09:11:01.0463515Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:24.814",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T09:10:49.4912343Z",5,Advapi,SYSTEM
"Mar 23, 2025 @ 19:09:24.799",4624,"CP-AKT-002912",Negotiate,1184,"2025-03-23T09:10:49.4763567Z",11,User32,"acuk.student"
